query_player_id,query_name,query_position,query_age,query_fa,rec_1_player_id,rec_1_name,rec_1_position,rec_1_age,rec_1_similarity,rec_2_player_id,rec_2_name,rec_2_position,rec_2_age,rec_2_similarity,rec_3_player_id,rec_3_name,rec_3_position,rec_3_age,rec_3_similarity
605421,Michael Pérez,C,29,0,,,,,,,,,,,,,,,
605486,Cory Spangenberg,2B,31,0,456781.0,Donovan Solano,2B,34.0,0.4978448152542114,,,,,,,,,,
605548,Bradley Zimmer,OF,29,0,607680.0,Kevin Pillar,OF,33.0,0.7725911140441895,624585.0,Jorge Soler,OF,30.0,0.39925047755241394,592206.0,Nick Castellanos,OF,30.0,0.2861977517604828
605612,Harold Castro,2B,28,0,456781.0,Donovan Solano,2B,34.0,0.7046535015106201,,,,,,,,,,
606115,Orlando Arcia,SS,27,0,595879.0,Javier Báez,SS,29.0,0.4729596972465515,621043.0,Carlos Correa,SS,27.0,0.45804810523986816,608369.0,Corey Seager,SS,28.0,0.4420616030693054
606132,Raimel Tapia,OF,28,0,592206.0,Nick Castellanos,OF,30.0,0.6699578762054443,624585.0,Jorge Soler,OF,30.0,0.6065922975540161,607680.0,Kevin Pillar,OF,33.0,0.6020327806472778
606192,Teoscar Hernández,INF,29,0,592626.0,Joc Pederson,INF,30.0,0.9515515565872192,656941.0,Kyle Schwarber,INF,29.0,0.9299451112747192,592696.0,Eddie Rosario,INF,30.0,0.8674322366714478
606299,José Peraza,2B,27,0,456781.0,Donovan Solano,2B,34.0,0.7357289791107178,,,,,,,,,,
606466,Ketel Marte,2B,28,0,456781.0,Donovan Solano,2B,34.0,0.6630740165710449,,,,,,,,,,
606992,Eric Haase,C,29,0,,,,,,,,,,,,,,,
607043,Brandon Nimmo,OF,29,0,592206.0,Nick Castellanos,OF,30.0,0.9207804799079895,624585.0,Jorge Soler,OF,30.0,0.8559640049934387,607680.0,Kevin Pillar,OF,33.0,0.5972549915313721
607054,Jace Peterson,2B,32,0,456781.0,Donovan Solano,2B,34.0,0.842888355255127,,,,,,,,,,
607208,Trea Turner,SS,29,0,596115.0,Trevor Story,SS,29.0,0.9216861724853516,543760.0,Marcus Semien,SS,31.0,0.9154776334762573,621043.0,Carlos Correa,SS,27.0,0.9116138219833374
607345,Kevan Smith,C,33,0,,,,,,,,,,,,,,,
607680,Kevin Pillar,OF,33,1,624585.0,Jorge Soler,OF,30.0,0.5857189893722534,592206.0,Nick Castellanos,OF,30.0,0.5648279786109924,,,,,
607732,Jacob Stallings,C,32,0,,,,,,,,,,,,,,,
608070,José Ramírez,3B,29,0,592178.0,Kris Bryant,3B,30.0,0.7553108930587769,,,,,,,,,,
608324,Alex Bregman,3B,28,0,592178.0,Kris Bryant,3B,30.0,0.8882048726081848,,,,,,,,,,
608336,Joey Gallo,OF,28,0,624585.0,Jorge Soler,OF,30.0,0.7726234197616577,607680.0,Kevin Pillar,OF,33.0,0.7078479528427124,592206.0,Nick Castellanos,OF,30.0,0.7039579749107361
608348,Carson Kelly,C,27,0,,,,,,,,,,,,,,,
608369,Corey Seager,SS,28,1,621043.0,Carlos Correa,SS,27.0,0.9370349645614624,543760.0,Marcus Semien,SS,31.0,0.9251003265380859,595879.0,Javier Báez,SS,29.0,0.8905293345451355
608385,Jesse Winker,DH,28,0,516782.0,Starling Marte,DH,33.0,0.8767893314361572,457705.0,Andrew McCutchen,DH,35.0,0.6197153329849243,,,,,
608577,Nomar Mazara,OF,27,0,592206.0,Nick Castellanos,OF,30.0,0.7599219679832458,607680.0,Kevin Pillar,OF,33.0,0.7147024869918823,624585.0,Jorge Soler,OF,30.0,0.7045251727104187
608596,Tom Murphy,C,31,0,,,,,,,,,,,,,,,
608671,Travis Jankowski,OF,31,0,607680.0,Kevin Pillar,OF,33.0,0.7386850118637085,624585.0,Jorge Soler,OF,30.0,0.3194456100463867,592206.0,Nick Castellanos,OF,30.0,0.25565406680107117
608700,Kevin Plawecki,C,31,0,,,,,,,,,,,,,,,
608701,Rob Refsnyder,2B,31,0,456781.0,Donovan Solano,2B,34.0,0.8217701315879822,,,,,,,,,,
608703,Matt Reynolds,3B,31,0,592178.0,Kris Bryant,3B,30.0,0.3326062560081482,,,,,,,,,,
609275,Adalberto Mondesi,SS,26,0,608369.0,Corey Seager,SS,28.0,0.6375063061714172,621043.0,Carlos Correa,SS,27.0,0.6069542765617371,595879.0,Javier Báez,SS,29.0,0.5006235837936401
609280,Miguel Andujar,INF,27,0,592696.0,Eddie Rosario,INF,30.0,0.6309797167778015,592626.0,Joc Pederson,INF,30.0,0.4440024197101593,656941.0,Kyle Schwarber,INF,29.0,0.4066753387451172
614173,Franchy Cordero,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.7609655261039734,592206.0,Nick Castellanos,OF,30.0,0.567550003528595,624585.0,Jorge Soler,OF,30.0,0.5647565126419067
614177,Franmil Reyes,OF,26,0,624585.0,Jorge Soler,OF,30.0,0.9490666389465332,592206.0,Nick Castellanos,OF,30.0,0.8329171538352966,607680.0,Kevin Pillar,OF,33.0,0.6143084764480591
620443,Luis Torrens,C,26,0,,,,,,,,,,,,,,,
621020,Dansby Swanson,SS,28,0,543760.0,Marcus Semien,SS,31.0,0.9856647253036499,595879.0,Javier Báez,SS,29.0,0.9822528958320618,596115.0,Trevor Story,SS,29.0,0.9758782386779785
621028,Kevin Newman,SS,28,0,621043.0,Carlos Correa,SS,27.0,0.5190578699111938,608369.0,Corey Seager,SS,28.0,0.5115564465522766,543760.0,Marcus Semien,SS,31.0,0.48313307762145996
621035,Chris Taylor,INF,31,1,592192.0,Mark Canha,INF,33.0,0.9546445608139038,592696.0,Eddie Rosario,INF,30.0,0.9233608245849609,592626.0,Joc Pederson,INF,30.0,0.9000576734542847
621043,Carlos Correa,SS,27,1,596115.0,Trevor Story,SS,29.0,0.9492244124412537,595879.0,Javier Báez,SS,29.0,0.9487708806991577,608369.0,Corey Seager,SS,28.0,0.9370349645614624
621311,David Dahl,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.8568502068519592,592206.0,Nick Castellanos,OF,30.0,0.5230284929275513,624585.0,Jorge Soler,OF,30.0,0.45157867670059204
621438,Tyrone Taylor,OF,28,0,592206.0,Nick Castellanos,OF,30.0,0.8862065672874451,624585.0,Jorge Soler,OF,30.0,0.7686892151832581,607680.0,Kevin Pillar,OF,33.0,0.7253794074058533
621439,Byron Buxton,OF,28,0,592206.0,Nick Castellanos,OF,30.0,0.8965051174163818,624585.0,Jorge Soler,OF,30.0,0.8183752298355103,607680.0,Kevin Pillar,OF,33.0,0.6848459243774414
621446,Lewis Brinson,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.7198604345321655,624585.0,Jorge Soler,OF,30.0,0.42003512382507324,592206.0,Nick Castellanos,OF,30.0,0.40214353799819946
621458,Edwin Rios,1B,28,0,518692.0,Freddie Freeman,1B,32.0,0.7196165323257446,,,,,,,,,,
621466,DJ Stewart,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.7076199650764465,624585.0,Jorge Soler,OF,30.0,0.324751615524292,592206.0,Nick Castellanos,OF,30.0,0.18175581097602844
621493,Taylor Ward,OF,28,0,592206.0,Nick Castellanos,OF,30.0,0.867777407169342,624585.0,Jorge Soler,OF,30.0,0.8404908180236816,607680.0,Kevin Pillar,OF,33.0,0.7520966529846191
621512,Tomás Nido,C,28,0,,,,,,,,,,,,,,,
621550,Patrick Wisdom,1B,30,0,518692.0,Freddie Freeman,1B,32.0,0.708948016166687,,,,,,,,,,
621563,Joey Wendle,SS,32,0,543760.0,Marcus Semien,SS,31.0,0.5425512194633484,595879.0,Javier Báez,SS,29.0,0.5309485793113708,596115.0,Trevor Story,SS,29.0,0.4900381863117218
621566,Matt Olson,1B,28,0,518692.0,Freddie Freeman,1B,32.0,0.8673713803291321,,,,,,,,,,
622110,Matt Duffy,SS,31,0,595879.0,Javier Báez,SS,29.0,0.39022380113601685,608369.0,Corey Seager,SS,28.0,0.36994630098342896,543760.0,Marcus Semien,SS,31.0,0.36130255460739136
622268,Donovan Walton,2B,28,0,456781.0,Donovan Solano,2B,34.0,0.5160743594169617,,,,,,,,,,
622491,Luis Castillo,2B,29,0,456781.0,Donovan Solano,2B,34.0,0.6028705835342407,,,,,,,,,,
622534,Manuel Margot,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.5295858383178711,592206.0,Nick Castellanos,OF,30.0,0.48766741156578064,624585.0,Jorge Soler,OF,30.0,0.4651517868041992
622569,Pablo Reyes,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.7491970062255859,592206.0,Nick Castellanos,OF,30.0,0.1903315633535385,624585.0,Jorge Soler,OF,30.0,0.17723187804222107
622666,Johan Camargo,3B,28,0,592178.0,Kris Bryant,3B,30.0,0.3701074719429016,,,,,,,,,,
622761,Jorge Mateo,SS,27,0,608369.0,Corey Seager,SS,28.0,0.5918935537338257,621043.0,Carlos Correa,SS,27.0,0.5699580907821655,595879.0,Javier Báez,SS,29.0,0.48043057322502136
623168,Tyler Heineman,C,31,0,,,,,,,,,,,,,,,
623205,Andrew Velazquez,SS,27,0,608369.0,Corey Seager,SS,28.0,0.4834563732147217,621043.0,Carlos Correa,SS,27.0,0.45714694261550903,595879.0,Javier Báez,SS,29.0,0.3269997835159302
623520,David Bote,3B,29,0,592178.0,Kris Bryant,3B,30.0,0.643885612487793,,,,,,,,,,
623912,Harold Ramírez,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.7094976902008057,592206.0,Nick Castellanos,OF,30.0,0.536461591720581,624585.0,Jorge Soler,OF,30.0,0.3938670754432678
623993,Anthony Santander,OF,27,0,592206.0,Nick Castellanos,OF,30.0,0.9722234010696411,624585.0,Jorge Soler,OF,30.0,0.9473778009414673,607680.0,Kevin Pillar,OF,33.0,0.5717635154724121
624413,Pete Alonso,1B,27,0,518692.0,Freddie Freeman,1B,32.0,0.9008201360702515,,,,,,,,,,
624414,Christian Arroyo,2B,27,0,456781.0,Donovan Solano,2B,34.0,0.6466350555419922,,,,,,,,,,
624415,Cavan Biggio,1B,27,0,518692.0,Freddie Freeman,1B,32.0,0.6565371155738831,,,,,,,,,,
624424,Michael Conforto,DH,28,0,516782.0,Starling Marte,DH,33.0,0.9178848266601562,457705.0,Andrew McCutchen,DH,35.0,0.6948546171188354,,,,,
624428,Adam Frazier,2B,30,0,456781.0,Donovan Solano,2B,34.0,0.7873734831809998,,,,,,,,,,
624431,Jose Trevino,C,29,0,,,,,,,,,,,,,,,
624512,Reese McGuire,C,27,0,,,,,,,,,,,,,,,
624577,Yasiel Puig,OF,28,0,592206.0,Nick Castellanos,OF,30.0,0.9835232496261597,624585.0,Jorge Soler,OF,30.0,0.9495344758033752,607680.0,Kevin Pillar,OF,33.0,0.5305172801017761
624585,Jorge Soler,OF,30,1,592206.0,Nick Castellanos,OF,30.0,0.9300866723060608,607680.0,Kevin Pillar,OF,33.0,0.5857189893722534,,,,,
624641,Edmundo Sosa,2B,26,0,456781.0,Donovan Solano,2B,34.0,0.6960134506225586,,,,,,,,,,
628338,Guillermo Heredia,OF,31,0,607680.0,Kevin Pillar,OF,33.0,0.8616704940795898,624585.0,Jorge Soler,OF,30.0,0.510317325592041,592206.0,Nick Castellanos,OF,30.0,0.48248055577278137
630105,Jake Cronenworth,2B,28,0,456781.0,Donovan Solano,2B,34.0,0.5610884428024292,,,,,,,,,,
640449,Clint Frazier,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.7216156721115112,624585.0,Jorge Soler,OF,30.0,0.562575101852417,592206.0,Nick Castellanos,OF,30.0,0.5549123287200928
640457,Austin Meadows,OF,27,0,624585.0,Jorge Soler,OF,30.0,0.890335202217102,592206.0,Nick Castellanos,OF,30.0,0.877358078956604,607680.0,Kevin Pillar,OF,33.0,0.7317675948143005
640461,Chad Pinder,2B,30,0,456781.0,Donovan Solano,2B,34.0,0.8130303621292114,,,,,,,,,,
641313,Tim Anderson,SS,29,0,621043.0,Carlos Correa,SS,27.0,0.8171210289001465,596115.0,Trevor Story,SS,29.0,0.8130465745925903,543760.0,Marcus Semien,SS,31.0,0.7865013480186462
641343,Jake Bauers,1B,25,0,518692.0,Freddie Freeman,1B,32.0,0.46274203062057495,,,,,,,,,,
641355,Cody Bellinger,OF,26,0,624585.0,Jorge Soler,OF,30.0,0.822487473487854,592206.0,Nick Castellanos,OF,30.0,0.6958076357841492,607680.0,Kevin Pillar,OF,33.0,0.6694295406341553
641432,Willie Calhoun,1B,27,0,518692.0,Freddie Freeman,1B,32.0,0.4358537495136261,,,,,,,,,,
641487,J.P. Crawford,SS,27,0,608369.0,Corey Seager,SS,28.0,0.6435256004333496,621043.0,Carlos Correa,SS,27.0,0.634454607963562,595879.0,Javier Báez,SS,29.0,0.6340134143829346
641505,Jonathan Davis,OF,30,0,607680.0,Kevin Pillar,OF,33.0,0.7313761115074158,624585.0,Jorge Soler,OF,30.0,0.36507341265678406,592206.0,Nick Castellanos,OF,30.0,0.2748507559299469
641531,Hunter Dozier,1B,30,0,518692.0,Freddie Freeman,1B,32.0,0.8898208737373352,,,,,,,,,,
641553,Adam Engel,OF,30,0,607680.0,Kevin Pillar,OF,33.0,0.7417447566986084,592206.0,Nick Castellanos,OF,30.0,0.32557016611099243,624585.0,Jorge Soler,OF,30.0,0.23154883086681366
641584,Jake Fraley,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.8174021244049072,624585.0,Jorge Soler,OF,30.0,0.4855458438396454,592206.0,Nick Castellanos,OF,30.0,0.47320836782455444
641598,Mitch Garver,C,31,0,,,,,,,,,,,,,,,
641645,Luis Guillorme,3B,27,0,592178.0,Kris Bryant,3B,30.0,0.5672624111175537,,,,,,,,,,
641658,Garrett Hampson,2B,27,0,456781.0,Donovan Solano,2B,34.0,0.6238949298858643,,,,,,,,,,
641680,Jonah Heim,C,27,0,,,,,,,,,,,,,,,
641796,Tim Locastro,OF,29,0,607680.0,Kevin Pillar,OF,33.0,0.7137777805328369,592206.0,Nick Castellanos,OF,30.0,0.08878082782030106,624585.0,Jorge Soler,OF,30.0,0.06553393602371216
641820,Trey Mancini,1B,30,0,518692.0,Freddie Freeman,1B,32.0,0.9602977633476257,,,,,,,,,,
641856,Billy McKinney,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.8843552470207214,592206.0,Nick Castellanos,OF,30.0,0.36857423186302185,624585.0,Jorge Soler,OF,30.0,0.34231793880462646
641857,Ryan McMahon,3B,27,0,592178.0,Kris Bryant,3B,30.0,0.8146826028823853,,,,,,,,,,
641933,Tyler O'Neill,INF,27,0,592626.0,Joc Pederson,INF,30.0,0.9186047911643982,656941.0,Kyle Schwarber,INF,29.0,0.8694264888763428,592696.0,Eddie Rosario,INF,30.0,0.8250569701194763
642086,Dominic Smith,1B,27,0,518692.0,Freddie Freeman,1B,32.0,0.5717028379440308,,,,,,,,,,
642133,Rowdy Tellez,1B,27,0,518692.0,Freddie Freeman,1B,32.0,0.8039917349815369,,,,,,,,,,
642136,Matt Thaiss,C,27,0,,,,,,,,,,,,,,,
642162,Pat Valaika,SS,28,0,608369.0,Corey Seager,SS,28.0,0.4624348282814026,621043.0,Carlos Correa,SS,27.0,0.416572630405426,543760.0,Marcus Semien,SS,31.0,0.3812035024166107
642180,Tyler Wade,2B,27,0,456781.0,Donovan Solano,2B,34.0,0.613204836845398,,,,,,,,,,
642201,Eli White,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.7281539440155029,624585.0,Jorge Soler,OF,30.0,0.4259524345397949,592206.0,Nick Castellanos,OF,30.0,0.4179846942424774
642336,Francisco Mejía,C,26,0,,,,,,,,,,,,,,,
642423,Magneuris Sierra,OF,26,0,607680.0,Kevin Pillar,OF,33.0,0.8330438137054443,592206.0,Nick Castellanos,OF,30.0,0.32789409160614014,624585.0,Jorge Soler,OF,30.0,0.3113851845264435
642708,Amed Rosario,SS,26,0,608369.0,Corey Seager,SS,28.0,0.7411677837371826,621043.0,Carlos Correa,SS,27.0,0.7266912460327148,595879.0,Javier Báez,SS,29.0,0.7083594799041748
642715,Willy Adames,SS,26,0,621043.0,Carlos Correa,SS,27.0,0.9653691053390503,608369.0,Corey Seager,SS,28.0,0.9614045023918152,595879.0,Javier Báez,SS,29.0,0.9575053453445435
642731,Thairo Estrada,2B,26,0,456781.0,Donovan Solano,2B,34.0,0.7204536199569702,,,,,,,,,,
642851,Austin Wynns,C,31,0,,,,,,,,,,,,,,,
643217,Andrew Benintendi,INF,27,0,592696.0,Eddie Rosario,INF,30.0,0.872061014175415,592626.0,Joc Pederson,INF,30.0,0.7657433152198792,656941.0,Kyle Schwarber,INF,29.0,0.6743860840797424
643265,Garrett Cooper,1B,31,0,518692.0,Freddie Freeman,1B,32.0,0.5608664751052856,,,,,,,,,,
643289,Mauricio Dubón,2B,27,0,456781.0,Donovan Solano,2B,34.0,0.7118494510650635,,,,,,,,,,
643376,Danny Jansen,C,27,0,,,,,,,,,,,,,,,
643393,Tony Kemp,2B,30,0,456781.0,Donovan Solano,2B,34.0,0.866552472114563,,,,,,,,,,
643396,Isiah Kiner-Falefa,2B,27,0,456781.0,Donovan Solano,2B,34.0,0.6559534072875977,,,,,,,,,,
643446,Jeff McNeil,2B,30,0,456781.0,Donovan Solano,2B,34.0,0.731611967086792,,,,,,,,,,
643565,Mike Tauchman,OF,30,0,607680.0,Kevin Pillar,OF,33.0,0.8099461197853088,624585.0,Jorge Soler,OF,30.0,0.26317933201789856,592206.0,Nick Castellanos,OF,30.0,0.19324779510498047
644433,Chadwick Tromp,C,27,0,,,,,,,,,,,,,,,
645277,Ozzie Albies,2B,25,0,456781.0,Donovan Solano,2B,34.0,0.5912308692932129,,,,,,,,,,
645302,Victor Robles,OF,25,0,607680.0,Kevin Pillar,OF,33.0,0.791686475276947,592206.0,Nick Castellanos,OF,30.0,0.5986996293067932,624585.0,Jorge Soler,OF,30.0,0.5099018216133118
645801,Mike Ford,1B,29,0,518692.0,Freddie Freeman,1B,32.0,0.5516304969787598,,,,,,,,,,
646240,Rafael Devers,DH,25,0,516782.0,Starling Marte,DH,33.0,0.8361209630966187,457705.0,Andrew McCutchen,DH,35.0,0.6392821073532104,,,,,
647304,Josh Naylor,1B,25,0,518692.0,Freddie Freeman,1B,32.0,0.8240692615509033,,,,,,,,,,
647351,Abraham Toro,1B,25,0,518692.0,Freddie Freeman,1B,32.0,0.7196775674819946,,,,,,,,,,
649557,Aledmys Díaz,SS,31,0,543760.0,Marcus Semien,SS,31.0,0.666930079460144,595879.0,Javier Báez,SS,29.0,0.654024600982666,596115.0,Trevor Story,SS,29.0,0.6349968910217285
649966,Luis Urías,SS,25,0,595879.0,Javier Báez,SS,29.0,0.888217031955719,596115.0,Trevor Story,SS,29.0,0.8733699321746826,621043.0,Carlos Correa,SS,27.0,0.8334522247314453
650333,Luis Arraez,2B,25,0,456781.0,Donovan Solano,2B,34.0,0.6739625334739685,,,,,,,,,,
650391,Eloy Jiménez,DH,25,0,516782.0,Starling Marte,DH,33.0,0.8973026275634766,457705.0,Andrew McCutchen,DH,35.0,0.7217686176300049,,,,,
650402,Gleyber Torres,2B,25,0,456781.0,Donovan Solano,2B,34.0,0.6593999862670898,,,,,,,,,,
650489,Willi Castro,2B,25,0,456781.0,Donovan Solano,2B,34.0,0.5721917748451233,,,,,,,,,,
650490,Yandy Díaz,1B,30,0,518692.0,Freddie Freeman,1B,32.0,0.6045315861701965,,,,,,,,,,
650859,Luis Rengifo,2B,25,0,456781.0,Donovan Solano,2B,34.0,0.6570930480957031,,,,,,,,,,
656185,Greg Allen,OF,29,0,607680.0,Kevin Pillar,OF,33.0,0.7852683067321777,624585.0,Jorge Soler,OF,30.0,0.31806105375289917,592206.0,Nick Castellanos,OF,30.0,0.29565995931625366
656305,Matt Chapman,3B,29,0,592178.0,Kris Bryant,3B,30.0,0.9053828120231628,,,,,,,,,,
656537,Derek Hill,OF,26,0,607680.0,Kevin Pillar,OF,33.0,0.6548205614089966,624585.0,Jorge Soler,OF,30.0,0.4397794008255005,592206.0,Nick Castellanos,OF,30.0,0.40115293860435486
656541,Sam Hilliard,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.665337085723877,624585.0,Jorge Soler,OF,30.0,0.41098201274871826,592206.0,Nick Castellanos,OF,30.0,0.33063697814941406
656555,Rhys Hoskins,1B,29,0,518692.0,Freddie Freeman,1B,32.0,0.8115437626838684,,,,,,,,,,
656577,Alex Jackson,C,26,0,,,,,,,,,,,,,,,
656582,Connor Joe,OF,29,0,607680.0,Kevin Pillar,OF,33.0,0.6870481967926025,592206.0,Nick Castellanos,OF,30.0,0.2339312732219696,624585.0,Jorge Soler,OF,30.0,0.23362550139427185
656669,Jordan Luplow,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.7468931078910828,624585.0,Jorge Soler,OF,30.0,0.6986142992973328,592206.0,Nick Castellanos,OF,30.0,0.5881838202476501
656716,Zach McKinstry,3B,27,0,592178.0,Kris Bryant,3B,30.0,0.6503934264183044,,,,,,,,,,
656775,Cedric Mullins,OF,27,0,592206.0,Nick Castellanos,OF,30.0,0.8182037472724915,624585.0,Jorge Soler,OF,30.0,0.8111186027526855,607680.0,Kevin Pillar,OF,33.0,0.6949405670166016
656811,Ryan O'Hearn,1B,28,0,518692.0,Freddie Freeman,1B,32.0,0.5052217245101929,,,,,,,,,,
656941,Kyle Schwarber,INF,29,1,592626.0,Joc Pederson,INF,30.0,0.8726576566696167,592696.0,Eddie Rosario,INF,30.0,0.7458318471908569,621035.0,Chris Taylor,INF,31.0,0.7394413948059082
656976,Pavin Smith,1B,26,0,518692.0,Freddie Freeman,1B,32.0,0.6014596819877625,,,,,,,,,,
657041,Lane Thomas,OF,26,0,607680.0,Kevin Pillar,OF,33.0,0.7830771207809448,624585.0,Jorge Soler,OF,30.0,0.7057302594184875,592206.0,Nick Castellanos,OF,30.0,0.6600023508071899
657061,Cole Tucker,SS,25,0,608369.0,Corey Seager,SS,28.0,0.37784555554389954,621043.0,Carlos Correa,SS,27.0,0.3456457555294037,595879.0,Javier Báez,SS,29.0,0.2393135130405426
657077,Alex Verdugo,INF,26,0,592696.0,Eddie Rosario,INF,30.0,0.816765546798706,592626.0,Joc Pederson,INF,30.0,0.8040362596511841,656941.0,Kyle Schwarber,INF,29.0,0.7211822271347046
657557,Paul DeJong,3B,28,0,592178.0,Kris Bryant,3B,30.0,0.7959514260292053,,,,,,,,,,
657656,Ramón Laureano,OF,27,0,592206.0,Nick Castellanos,OF,30.0,0.8639566898345947,624585.0,Jorge Soler,OF,30.0,0.8591588139533997,607680.0,Kevin Pillar,OF,33.0,0.7521297931671143
660162,Yoán Moncada,3B,27,0,592178.0,Kris Bryant,3B,30.0,0.8907320499420166,,,,,,,,,,
660670,Ronald Acuña Jr.,OF,24,0,624585.0,Jorge Soler,OF,30.0,0.9550435543060303,592206.0,Nick Castellanos,OF,30.0,0.9343288540840149,607680.0,Kevin Pillar,OF,33.0,0.5127366185188293
660688,Keibert Ruiz,C,23,0,,,,,,,,,,,,,,,
660821,Jesús Sánchez,OF,24,0,607680.0,Kevin Pillar,OF,33.0,0.6870631575584412,624585.0,Jorge Soler,OF,30.0,0.6736774444580078,592206.0,Nick Castellanos,OF,30.0,0.6420587301254272
661388,William Contreras,C,24,0,,,,,,,,,,,,,,,
662139,Daulton Varsho,OF,25,0,624585.0,Jorge Soler,OF,30.0,0.9319051504135132,592206.0,Nick Castellanos,OF,30.0,0.8725900650024414,607680.0,Kevin Pillar,OF,33.0,0.563896119594574
663538,Nico Hoerner,2B,25,0,456781.0,Donovan Solano,2B,34.0,0.7515746355056763,,,,,,,,,,
663586,Austin Riley,3B,25,0,592178.0,Kris Bryant,3B,30.0,0.8531261682510376,,,,,,,,,,
663624,Ryan Mountcastle,1B,25,0,518692.0,Freddie Freeman,1B,32.0,0.863310694694519,,,,,,,,,,
663647,Ke'Bryan Hayes,3B,25,0,592178.0,Kris Bryant,3B,30.0,0.734946608543396,,,,,,,,,,
663656,Kyle Tucker,OF,25,0,624585.0,Jorge Soler,OF,30.0,0.9246726036071777,592206.0,Nick Castellanos,OF,30.0,0.918254017829895,607680.0,Kevin Pillar,OF,33.0,0.6055025458335876
663698,Joey Bart,C,25,0,,,,,,,,,,,,,,,
663757,Trent Grisham,OF,25,0,624585.0,Jorge Soler,OF,30.0,0.7304269075393677,592206.0,Nick Castellanos,OF,30.0,0.6841535568237305,607680.0,Kevin Pillar,OF,33.0,0.64457106590271
663886,Tyler Stephenson,C,25,0,,,,,,,,,,,,,,,
663898,Brendan Rodgers,SS,25,0,621043.0,Carlos Correa,SS,27.0,0.6780641078948975,608369.0,Corey Seager,SS,28.0,0.6778145432472229,595879.0,Javier Báez,SS,29.0,0.6213710308074951
663993,Nathaniel Lowe,1B,26,0,518692.0,Freddie Freeman,1B,32.0,0.8498865962028503,,,,,,,,,,
664023,Ian Happ,OF,27,0,592206.0,Nick Castellanos,OF,30.0,0.9808231592178345,624585.0,Jorge Soler,OF,30.0,0.9453457593917847,607680.0,Kevin Pillar,OF,33.0,0.6329076886177063
664034,Ty France,1B,27,0,518692.0,Freddie Freeman,1B,32.0,0.9567031860351562,,,,,,,,,,
664040,Brandon Lowe,2B,27,0,456781.0,Donovan Solano,2B,34.0,0.722680926322937,,,,,,,,,,
664056,Harrison Bader,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.7950965166091919,592206.0,Nick Castellanos,OF,30.0,0.7743338942527771,624585.0,Jorge Soler,OF,30.0,0.7036232948303223
664057,Andrew Stevenson,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.7605377435684204,624585.0,Jorge Soler,OF,30.0,0.36693233251571655,592206.0,Nick Castellanos,OF,30.0,0.3396047353744507
664058,David Fletcher,2B,28,0,456781.0,Donovan Solano,2B,34.0,0.7679286599159241,,,,,,,,,,
664059,Sam Haggerty,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.8023881316184998,624585.0,Jorge Soler,OF,30.0,0.5534549951553345,592206.0,Nick Castellanos,OF,30.0,0.5214737057685852
664068,Scott Kingery,2B,28,0,456781.0,Donovan Solano,2B,34.0,0.7166135907173157,,,,,,,,,,
664238,Dylan Moore,3B,29,0,592178.0,Kris Bryant,3B,30.0,0.8174614310264587,,,,,,,,,,
664702,Myles Straw,OF,27,0,607680.0,Kevin Pillar,OF,33.0,0.688866138458252,592206.0,Nick Castellanos,OF,30.0,0.1989021599292755,624585.0,Jorge Soler,OF,30.0,0.11049393564462662
664761,Alec Bohm,3B,25,0,592178.0,Kris Bryant,3B,30.0,0.8354870080947876,,,,,,,,,,
664774,LaMonte Wade Jr.,OF,28,0,607680.0,Kevin Pillar,OF,33.0,0.9040564894676208,624585.0,Jorge Soler,OF,30.0,0.7619271278381348,592206.0,Nick Castellanos,OF,30.0,0.7058717012405396
664901,Danny Mendick,SS,28,0,621043.0,Carlos Correa,SS,27.0,0.5213150382041931,608369.0,Corey Seager,SS,28.0,0.4844313859939575,543760.0,Marcus Semien,SS,31.0,0.4647951126098633
664913,Seth Brown,OF,29,0,607680.0,Kevin Pillar,OF,33.0,0.8088836669921875,624585.0,Jorge Soler,OF,30.0,0.75745689868927,592206.0,Nick Castellanos,OF,30.0,0.5904386043548584
665120,Jared Walsh,1B,28,0,518692.0,Freddie Freeman,1B,32.0,0.7346988916397095,,,,,,,,,,
665487,Fernando Tatis Jr.,OF,22,0,624585.0,Jorge Soler,OF,30.0,0.9254523515701294,592206.0,Nick Castellanos,OF,30.0,0.8668938875198364,607680.0,Kevin Pillar,OF,33.0,0.5119202136993408
665489,Vladimir Guerrero Jr.,1B,23,0,518692.0,Freddie Freeman,1B,32.0,0.9389783143997192,,,,,,,,,,
